drug_name	drug_type	logFC_TVsS	direction
MYCOPHENOLIC ACID	Small molecule	-1.141	down
MYCOPHENOLIC ACID	Small molecule	-1.141	down
MYCOPHENOLIC ACID	Small molecule	-1.141	down
MYCOPHENOLIC ACID	Small molecule	-1.141	down
MYCOPHENOLIC ACID	Small molecule	-1.141	down
MYCOPHENOLIC ACID	Small molecule	-1.141	down
MYCOPHENOLIC ACID	Small molecule	-1.141	down
MYCOPHENOLIC ACID	Small molecule	-1.141	down
MYCOPHENOLIC ACID	Small molecule	-1.141	down
MYCOPHENOLIC ACID	Small molecule	-1.141	down
MYCOPHENOLATE SODIUM	Small molecule	-1.141	down
MYCOPHENOLIC ACID	Small molecule	-1.141	down
THIOGUANINE	Small molecule	-1.141	down
THIOGUANINE	Small molecule	-1.141	down
THIOGUANINE	Small molecule	-1.141	down
THIOGUANINE	Small molecule	-1.141	down
THIOGUANINE	Small molecule	-1.141	down
THIOGUANINE	Small molecule	-1.141	down
THIOGUANINE	Small molecule	-1.141	down
THIOGUANINE	Small molecule	-1.141	down
THIOGUANINE	Small molecule	-1.141	down
MYCOPHENOLATE MOFETIL HYDROCHLORIDE	Small molecule	-1.141	down
MIZORIBINE	Small molecule	-1.141	down
MIZORIBINE	Small molecule	-1.141	down
MIZORIBINE	Small molecule	-1.141	down
MIZORIBINE	Small molecule	-1.141	down
AVN-944	Small molecule	-1.141	down
AVN-944	Small molecule	-1.141	down
VOXELOTOR	Small molecule	-1.119	down
VOXELOTOR	Small molecule	-1.119	down
VOXELOTOR	Small molecule	-1.119	down
VOXELOTOR	Small molecule	-1.119	down
VOXELOTOR	Small molecule	-1.119	down
LOVOTIBEGLOGENE AUTOTEMCEL	Gene	-1.119	down
EFAPROXIRAL	Small molecule	-1.119	down
EFAPROXIRAL	Small molecule	-1.119	down
EFAPROXIRAL	Small molecule	-1.119	down
EFAPROXIRAL	Small molecule	-1.119	down
EFAPROXIRAL	Small molecule	-1.119	down
BETIBEGLOGENE AUTOTEMCEL	Gene	-1.119	down
BETIBEGLOGENE AUTOTEMCEL	Gene	-1.119	down
BETIBEGLOGENE AUTOTEMCEL	Gene	-1.119	down
VOXELOTOR	Small molecule	-1.119	down
VOXELOTOR	Small molecule	-1.119	down
IXAZOMIB CITRATE	Small molecule	1.104	up
IXAZOMIB CITRATE	Small molecule	1.104	up
IXAZOMIB CITRATE	Small molecule	1.104	up
IXAZOMIB CITRATE	Small molecule	1.104	up
IXAZOMIB CITRATE	Small molecule	1.104	up
IXAZOMIB CITRATE	Small molecule	1.104	up
IXAZOMIB CITRATE	Small molecule	1.104	up
IXAZOMIB CITRATE	Small molecule	1.104	up
IXAZOMIB CITRATE	Small molecule	1.104	up
IXAZOMIB CITRATE	Small molecule	1.104	up
CARFILZOMIB	Protein	1.104	up
CARFILZOMIB	Protein	1.104	up
CARFILZOMIB	Protein	1.104	up
CARFILZOMIB	Protein	1.104	up
CARFILZOMIB	Protein	1.104	up
CARFILZOMIB	Protein	1.104	up
CARFILZOMIB	Protein	1.104	up
CARFILZOMIB	Protein	1.104	up
CARFILZOMIB	Protein	1.104	up
CARFILZOMIB	Protein	1.104	up
CARFILZOMIB	Protein	1.104	up
CARFILZOMIB	Protein	1.104	up
CARFILZOMIB	Protein	1.104	up
CARFILZOMIB	Protein	1.104	up
CARFILZOMIB	Protein	1.104	up
IXAZOMIB	Small molecule	1.104	up
IXAZOMIB	Small molecule	1.104	up
IXAZOMIB	Small molecule	1.104	up
IXAZOMIB	Small molecule	1.104	up
IXAZOMIB	Small molecule	1.104	up
IXAZOMIB	Small molecule	1.104	up
IXAZOMIB	Small molecule	1.104	up
IXAZOMIB	Small molecule	1.104	up
IXAZOMIB	Small molecule	1.104	up
IXAZOMIB	Small molecule	1.104	up
IXAZOMIB	Small molecule	1.104	up
IXAZOMIB	Small molecule	1.104	up
IXAZOMIB	Small molecule	1.104	up
IXAZOMIB	Small molecule	1.104	up
IXAZOMIB	Small molecule	1.104	up
IXAZOMIB	Small molecule	1.104	up
BORTEZOMIB D-MANNITOL	Small molecule	1.104	up
BORTEZOMIB D-MANNITOL	Small molecule	1.104	up
BORTEZOMIB D-MANNITOL	Small molecule	1.104	up
BORTEZOMIB D-MANNITOL	Small molecule	1.104	up
BORTEZOMIB D-MANNITOL	Small molecule	1.104	up
BORTEZOMIB D-MANNITOL	Small molecule	1.104	up
BORTEZOMIB D-MANNITOL	Small molecule	1.104	up
IXAZOMIB	Small molecule	1.104	up
IXAZOMIB	Small molecule	1.104	up
IXAZOMIB	Small molecule	1.104	up
BORTEZOMIB D-MANNITOL	Small molecule	1.104	up
BORTEZOMIB D-MANNITOL	Small molecule	1.104	up
BORTEZOMIB D-MANNITOL	Small molecule	1.104	up
BORTEZOMIB D-MANNITOL	Small molecule	1.104	up
